"2022-01-01 18:59:04,513",383,19123,0.9,51,0.085239
"2022-01-01 18:59:10,074",384,19161,0.9,42,0.085219
"2022-01-01 18:59:16,430",385,19201,1.0,54,0.085198
"2022-01-01 18:59:21,471",386,19231,0.5,43,0.085182
"2022-01-01 18:59:27,398",387,19271,1.0,51,0.085161
"2022-01-01 18:59:32,389",388,19305,0.7,42,0.085143
"2022-01-01 18:59:37,367",389,19337,0.6,42,0.085126
"2022-01-01 18:59:42,326",390,19366,0.4,42,0.085111
"2022-01-01 18:59:47,246",391,19396,0.5,42,0.085095
"2022-01-01 18:59:52,277",392,19428,0.6,42,0.085078
"2022-01-01 18:59:57,217",393,19462,0.7,42,0.085060
"2022-01-01 19:00:04,513",394,19512,1.5,61,0.085034
"2022-01-01 19:00:09,665",395,19546,0.7,42,0.085016
"2022-01-01 19:00:15,523",396,19586,1.0,50,0.084995
"2022-01-01 19:00:20,690",397,19618,0.6,42,0.084978
"2022-01-01 19:00:25,758",398,19649,0.5,42,0.084962
"2022-01-01 19:00:30,882",399,19683,0.7,42,0.084944
"2022-01-01 19:00:35,812",400,19715,0.6,42,0.084927
"2022-01-01 19:00:43,053",401,19765,1.5,63,0.084901
"2022-01-01 19:00:48,003",402,19799,0.7,42,0.084883
"2022-01-01 19:00:52,968",403,19831,0.6,42,0.084866
"2022-01-01 19:00:58,048",404,19863,0.6,42,0.084849
"2022-01-01 19:01:03,112",405,19889,0.3,43,0.084835
"2022-01-01 19:01:08,108",406,19924,0.7,42,0.084817
"2022-01-01 19:01:14,010",407,19964,1.0,49,0.084796
"2022-01-01 19:01:18,938",408,19997,0.6,42,0.084779
"2022-01-01 19:01:23,844",409,20027,0.5,42,0.084763
"2022-01-01 19:01:28,815",410,20061,0.7,42,0.084745
"2022-01-01 19:01:33,854",411,20089,0.4,42,0.084730
"2022-01-01 19:01:38,803",412,20119,0.5,42,0.084714
"2022-01-01 19:01:43,899",413,20153,0.7,42,0.084696
"2022-01-01 19:01:48,865",414,20187,0.7,42,0.084678
"2022-01-01 19:01:53,831",415,20221,0.7,42,0.084660
"2022-01-01 19:01:58,965",416,20256,0.7,42,0.084642
"2022-01-01 19:02:04,208",417,20292,0.8,43,0.084623
"2022-01-01 19:02:09,125",418,20324,0.6,42,0.084606
"2022-01-01 19:02:14,118",419,20359,0.7,43,0.084588
"2022-01-01 19:02:21,106",420,20403,1.2,60,0.084565
"2022-01-01 19:02:26,469",421,20437,0.7,42,0.084547
"2022-01-01 19:02:31,491",422,20469,0.6,42,0.084530
"2022-01-01 19:02:38,497",423,20511,1.1,58,0.084509
"2022-01-01 19:02:44,421",424,20547,0.8,50,0.084490
"2022-01-01 19:02:49,557",425,20581,0.7,42,0.084472
"2022-01-01 19:02:56,609",426,20629,1.4,61,0.084447
"2022-01-01 19:03:02,442",427,20667,0.9,50,0.084427
"2022-01-01 19:03:09,016",428,20711,1.2,56,0.084404
"2022-01-01 19:03:17,397",429,20770,1.9,73,0.084374
"2022-01-01 19:03:22,354",430,20802,0.6,42,0.084357
"2022-01-01 19:03:30,769",431,20858,1.8,72,0.084328
"2022-01-01 19:03:35,835",432,20894,0.8,42,0.084309
"2022-01-01 19:03:41,794",433,20936,1.1,52,0.084287
"2022-01-01 19:03:46,740",434,20970,0.7,42,0.084269
"2022-01-01 19:03:54,506",435,21026,1.8,67,0.084240
"2022-01-01 19:03:59,557",436,21060,0.7,42,0.084222
